,Open,High,Low,Close,Adj Close,Volume,Openrolling_mean_3,Openrolling_mean_5,Highrolling_mean_3,Highrolling_mean_5,Lowrolling_mean_3,Lowrolling_mean_5,Openrolling_stnd_3,Openrolling_stnd_5,Highrolling_stnd_3,Highrolling_stnd_5,Lowrolling_stnd_3,Lowrolling_stnd_5,compound,negative,positive,neutral
2019-04-15,11667.0,11704.599609,11648.25,11690.349609,11690.349609,290000.0,11624.133138,11626.2597656,11656.216471000002,11666.5199218,11592.533203333332,11583.809961,38.48631450191716,30.00760349988286,48.959542658257504,37.4088738783504,50.27709914316269,37.51128637363538,-0.9997,0.134,0.094,0.772
2019-04-16,11736.200195,11810.950195,11731.549805,11787.150391,11787.150391,354300.0,11672.016601333335,11651.089843599999,11724.299804333335,11691.9298826,11652.866536666666,11616.179883,61.82812049037224,55.68692898737681,78.67247471413857,75.70896239402882,76.47957199965828,74.19114364052261,-0.9998,0.128,0.07,0.802
2019-04-18,11856.150391,11856.150391,11738.5,11752.799805,11752.799805,339700.0,11753.116862,11692.95,11790.566731666668,11727.1499998,11706.099934999998,11649.529883000001,95.70317560396602,106.85810835111539,77.80439618002833,104.34599154327749,50.219891849914355,85.79683443788905,-0.9999,0.151,0.077,0.772
2019-04-22,11727.049805,11727.049805,11583.950195,11594.450195,11594.450195,260400.0,11773.133463666667,11719.85,11798.050130333335,11751.219921799999,11684.666666666664,11656.209961,72.04019764837253,91.02083391523223,65.50991587790232,80.85077711719511,87.2922221708556,77.01446231895385,-0.9999,0.148,0.086,0.766
2019-04-23,11612.950195,11645.950195,11564.799805,11575.950195,11575.950195,272500.0,11732.050130333335,11719.8701172,11743.050130333335,11748.940039,11629.083333333334,11653.409961000001,121.67718057926317,90.9912790297426,106.0096146975527,84.24886211291671,95.24016782732167,80.69881348742167,-0.9997,0.133,0.089,0.778
2019-04-24,11601.5,11740.849609,11578.849609,11726.150391,11726.150391,335200.0,11647.166666666666,11706.7701172,11704.616536333335,11756.190039000001,11575.866536333333,11639.5298828,69.41731472698561,104.25430062002532,51.272930014962846,80.97538498563607,9.917580417844453,87.49075955745884,-0.9998,0.132,0.081,0.787
2019-04-25,11735.700195,11796.75,11624.299805,11641.799805,11641.799805,604400.0,11650.050129999998,11706.6701172,11727.849934666667,11753.35,11589.316406333333,11618.0798828,74.395745626322,104.21924811818896,76.2357458625675,78.79428681360164,31.10028753835108,70.85603135913557,-0.9999,0.162,0.066,0.771
2019-04-26,11683.75,11762.900391,11661.75,11754.650391,11754.650391,333500.0,11673.650065,11672.190039,11766.833333333336,11734.7,11621.633138,11602.7298828,67.66778849493377,62.616306316832066,28.156961051816335,56.165682619258654,41.514479905328116,39.71860624968247,-0.9999,0.137,0.066,0.797
2019-04-30,11748.75,11756.25,11655.900391,11748.150391,11748.150391,532600.0,11722.733398333332,11676.530078,11771.966797000001,11740.540039,11647.316732,11617.119922,34.38536551900703,67.89856640089981,21.71893848592802,56.687040748318054,20.146679078957906,44.01514187515588,-0.9997,0.116,0.065,0.819
2019-05-02,11725.549805,11789.299805,11699.549805,11724.75,11724.75,380300.0,11719.349935,11699.05,11769.483398666669,11769.209961,11672.40006533333,11644.069922,32.94053416449988,59.71946700114906,17.4806863631463,23.313817845954894,23.6935804490085,45.2081555851853,-0.9999,0.168,0.081,0.75
2019-05-03,11722.599609,11770.900391,11699.349609,11712.25,11712.25,305500.0,11732.299804666669,11723.2699218,11772.150065333335,11775.220117399998,11684.933268333332,11668.169922000001,14.322451222375895,24.347574210031848,16.5603039744742,17.263215940828395,25.14340856871511,31.910867634140885,-0.9998,0.134,0.093,0.773
2019-05-06,11605.799805,11632.549805,11571.349609,11598.25,11598.25,299000.0,11684.649739666667,11697.289843800001,11730.916667000003,11742.3800784,11656.749674333332,11657.5798828,68.3019769980694,56.216349633396725,85.6835122080919,62.631892607522495,73.95869380247004,52.34991663124301,-0.9999,0.149,0.086,0.765
2019-05-07,11651.5,11657.049805,11484.450195,11497.900391,11497.900391,337500.0,11659.966471333333,11690.8398438,11686.83333366667,11721.2099612,11585.049804333334,11622.1199218,58.8583843328349,59.88839994005798,73.82760389679677,71.25713807121421,108.10278002285654,93.04771603168545,-0.9997,0.119,0.076,0.804
2019-05-08,11478.700195,11479.099609,11346.950195,11359.450195,11359.450195,372800.0,11578.666666666666,11636.8298828,11589.566406333333,11665.779883000001,11467.583332999997,11560.329882600001,89.53825187543981,101.74815324531401,96.44815957512647,124.83736357896731,113.14655331179048,150.09890369435266,-0.9997,0.127,0.084,0.789
2019-05-09,11322.400391,11357.599609,11255.049805,11301.799805,11301.799805,373000.0,11484.200195333333,11556.2,11497.916341000002,11579.4398438,11362.150065,11471.4298826,164.61872816840096,158.03444044899078,150.6092859822546,161.8505233911018,115.45307171837341,176.3635538790502,-0.9999,0.149,0.073,0.778
2019-05-10,11314.150391,11345.799805,11251.049805,11278.900391,11278.900391,387300.0,11371.750325666666,11474.510156400002,11394.166341000002,11494.419726600001,11284.349935,11381.7699218,92.71311416332858,156.07095187517334,73.79060816981965,147.11457494134723,54.25029413937234,142.16350324085198,-0.9999,0.16,0.078,0.762
2019-05-13,11258.700195,11300.200195,11125.599609,11148.200195,11148.200195,357600.0,11298.416992333334,11405.0902344,11334.533203,11427.9498046,11210.566406333333,11292.6199218,34.64222305029443,160.2138475869527,30.312958003810575,144.15343204669867,73.61057999344163,133.02819764626568,-0.9999,0.151,0.09,0.759
2019-05-14,11151.650391,11294.75,11108.299805,11222.049805,11222.049805,398100.0,11241.500325666668,11305.1203126,11313.583333333334,11355.4898436,11161.649739666665,11217.3898438,82.6041108472781,118.55163764221372,28.033050885586476,74.37068626974086,77.9044258432801,99.57815277184683,-0.9999,0.16,0.08,0.76
2019-05-15,11271.700195,11286.799805,11136.950195,11157.0,11157.0,414200.0,11227.350260333333,11263.720312599999,11293.916666666666,11317.0298828,11123.616536333333,11175.3898438,65.87945554473093,68.25520463127502,6.738949988788364,32.27654055909458,14.427773384951461,71.63778076863233,-0.9999,0.151,0.078,0.771
2019-05-16,11180.349609,11281.549805,11143.349609,11257.099609,11257.099609,350700.0,11201.233398333336,11235.3101562,11287.699870000002,11301.819922,11129.533202999999,11153.049804600001,62.69041675453763,67.28062410793564,6.645966847788822,25.60917306800779,18.664967667107664,56.37678379480999,-0.9999,0.144,0.078,0.778
2019-05-17,11261.900391,11426.150391,11259.849609,11407.150391,11407.150391,412100.0,11237.983398333332,11224.8601562,11331.500000333335,11317.8900392,11180.04980433333,11154.809765400001,50.152261109102966,54.89074372064021,82.01166359487723,60.94241351446583,69.18269106989837,60.20813449106653,-0.9999,0.161,0.084,0.754
2019-05-20,11651.900391,11845.200195,11591.700195,11828.25,11828.25,452100.0,11364.716797000001,11303.5001954,11517.633463666667,11426.8900392,11331.633137666666,11248.029882600002,252.02865910114363,201.46271991980083,292.749560163288,241.450813252884,232.63537614187672,200.66772337674104,-0.9997,0.133,0.094,0.773
2019-05-21,11863.650391,11883.549805,11682.799805,11709.099609,11709.099609,381000.0,11592.483724333333,11445.900195400001,11718.300130333335,11544.6500002,11511.449869666665,11362.929882600001,305.2433796716514,296.5088483520551,253.73465626876106,297.881725920326,222.60234300507022,257.1772159710126,-0.9996,0.114,0.071,0.815
2019-05-22,11727.950195,11784.799805,11682.400391,11737.900391,11737.900391,355900.0,11747.833659000002,11537.150195400001,11837.849935,11644.2500002,11652.300130333331,11472.019921800002,107.26616302688431,299.68472526940343,49.78363553623016,272.2675596402961,52.48146344041024,253.00784816120955,-0.9999,0.144,0.071,0.786
2019-05-23,11901.299805,12041.150391,11614.5,11657.049805,11657.049805,569000.0,11830.966797000001,11681.340234599998,11903.166667000003,11796.1701174,11659.900065333333,11566.25,91.17941000786328,255.23919219678288,129.29625552328721,227.54031219695725,39.318117099463905,176.01970408493312,0.5993,0.069,0.067,0.864
2019-05-24,11748.0,11859.0,11658.099609,11844.099609,11844.099609,374600.0,11792.416666666666,11778.560156399999,11894.983398666669,11882.7400392,11651.666666666666,11645.9,94.82695835125035,102.27824412235172,131.9090954824572,95.73350265045262,34.40425605857956,41.128710996947184,0.9793,0.1,0.105,0.795
2019-05-27,11855.5,11957.150391,11812.400391,11924.75,11924.75,348400.0,11834.933268333334,11819.280078200001,11952.433594,11905.130078400001,11695.0,11690.0400392,78.6921240777762,76.53404485586653,91.16675581859002,97.82727814170407,103.982548206952,73.83991046734802,-0.9999,0.149,0.084,0.767
2019-05-28,11958.349609,11958.549805,11864.900391,11928.75,11928.75,598300.0,11853.949869666669,11838.219921799999,11924.900065333335,11920.1300784,11778.466797,11726.4601564,105.18337168809622,98.75203978777853,57.07541982985509,99.4279442416256,107.49538343775154,106.88887508452464,-0.9999,0.132,0.062,0.806
2019-05-29,11905.799805,11931.900391,11836.799805,11861.099609,11861.099609,318100.0,11906.549804666667,11873.789843800001,11949.20019566667,11949.550195599999,11838.033528999998,11757.3400392,51.42890619594085,79.19815758323361,14.998400637500158,65.2690686013466,26.271734932060934,113.10024954072532,-0.9999,0.157,0.091,0.752
2019-05-30,11865.299805,11968.549805,11859.400391,11945.900391,11945.900391,421200.0,11909.816406333333,11866.5898438,11953.000000333333,11935.030078400001,11853.700195666665,11806.3201174,46.65475667962762,77.69407225123287,18.944527869110363,44.59939911834397,14.892276645091172,85.41730517463103,-0.9998,0.123,0.066,0.811
2019-05-31,11999.799805,12039.25,11829.450195,11922.799805,11922.799805,438900.0,11923.633138333336,11916.949804799999,11979.900065333335,11971.0800784,11841.883463666665,11840.590234599998,69.00060386225005,61.53492870451391,54.56744401208249,40.43399666024641,15.608851634516505,21.667607205804135,-0.9992,0.104,0.071,0.825
2019-06-03,11953.75,12103.049805,11920.099609,12088.549805,12088.549805,315300.0,11939.616536666668,11936.5998048,12036.949870000002,12000.2599612,11869.650065,11862.1300782,68.3547993148036,51.946494490645264,67.27949501291707,69.82885701914833,46.185722118694585,35.65525848953612,-0.9999,0.155,0.07,0.775
2019-06-04,12052.650391,12095.200195,12005.849609,12021.650391,12021.650391,289200.0,12002.066732000001,11955.4599612,12079.166666666666,12027.5900392,11918.466471,11890.319921799999,49.489150866870354,74.17868669118852,34.79093708579273,75.90046465067323,88.211046189474,73.75547830707129,-0.9998,0.131,0.082,0.787
2019-06-06,12039.799805,12039.799805,11830.25,11843.75,11843.75,415200.0,12015.400065333333,11982.2599612,12079.349935,12049.169922000001,11918.733072666664,11889.0099608,53.77575947261528,75.93712592550193,34.47555194970707,54.100912738840144,87.80778004574115,74.99149107546238,-0.9999,0.14,0.08,0.78
2019-06-07,11865.200195,11897.5,11769.5,11870.650391,11870.650391,302500.0,11985.883463666667,11982.2400392,12010.833333333334,12034.959961,11868.533202999999,11871.0298826,104.71209525268831,75.97548472261032,101.98349933713828,82.46542010591791,122.73747244720022,92.58021249323845,-0.9999,0.163,0.077,0.761
2019-06-10,11934.900391,11975.049805,11871.75,11922.700195,11922.700195,303300.0,11946.633463666667,11969.2601564,11970.783203333334,12022.119922,11823.833333333334,11879.4898436,87.88916144047644,77.74864507596007,71.24578263846357,86.52842221301135,51.426120148152165,89.71925159730236,-0.9998,0.136,0.079,0.785
2019-06-11,11959.849609,12000.349609,11904.349609,11965.599609,11965.599609,332200.0,11919.983398333332,11970.4800782,11957.633138000003,12001.5798828,11848.533202999999,11876.339843599999,49.056247260887794,77.491869975847,53.59119083929966,73.76229713871703,70.35885878286315,88.20065025075004,-0.9999,0.152,0.053,0.795
2019-06-12,11962.450195,11962.450195,11866.349609,11906.200195,11906.200195,283700.0,11952.400065000002,11952.440039,11979.283203,11975.0298828,11880.816405999998,11848.439843600001,15.210841675802989,62.66032097007941,19.30110463232644,52.45322446621304,20.558448104789388,51.36242369676532,-0.9982,0.092,0.074,0.835
2019-06-13,11873.900391,11931.349609,11817.049805,11914.049805,11914.049805,447900.0,11932.066731666666,11919.2601562,11964.716471000002,11953.339843599999,11862.583007666666,11845.799804600001,50.39030811396857,46.73726504512748,34.555781077143195,39.893287413313054,43.771616476573385,52.84886317493951,-0.9999,0.149,0.075,0.776
2019-06-14,11910.099609,11911.849609,11797.700195,11823.299805,11823.299805,390300.0,11915.483398333336,11928.240039,11935.216471000002,11956.209765399999,11827.033202999999,11851.439843600001,44.51972414359062,37.066603972234056,25.520957913984276,35.10009508806854,35.39684572832103,43.31533047778757,-0.9998,0.133,0.071,0.796
2019-06-17,11844.0,11844.049805,11657.75,11672.150391,11672.150391,295500.0,11876.0,11910.059960800001,11895.749674333334,11930.009765400002,11757.5,11808.6398436,33.09978619231805,52.189989905430295,45.82270035117578,58.56785877415197,86.92611073173494,94.1394238329583,-0.9998,0.135,0.081,0.784
2019-06-18,11677.049805,11727.200195,11641.150391,11691.5,11691.5,365500.0,11810.383138,11853.5,11827.699869666669,11875.3798826,11698.866861999997,11756.0,120.1067144009113,108.06798554026287,93.40418519713484,93.51829246194,85.99364824690076,100.60630738996238,-0.9998,0.142,0.093,0.765
2019-06-19,11744.450195,11802.5,11625.099609,11691.450195,11691.450195,446900.0,11755.166666666666,11809.9,11791.25,11843.3898436,11641.333333333334,11707.75,83.9894277656481,96.47755305633046,59.23157700867529,83.06038332175109,16.325964265303565,91.92942946097304,-0.9999,0.149,0.088,0.763
2019-06-20,11653.650391,11843.5,11635.049805,11831.75,11831.75,442000.0,11691.716797000001,11765.85,11791.066731666666,11825.819921799999,11633.766601666664,11671.35,47.14330909459311,109.37041503472857,58.98687040344303,67.667736320822,8.101966363450758,71.62079129708866,-0.9996,0.115,0.068,0.817
2019-06-21,11827.599609,11827.950195,11705.099609,11724.099609,11724.099609,468400.0,11741.900065,11749.35,11824.650065000002,11809.040039,11655.083007666666,11652.8298828,87.00264354027493,85.86525090874213,20.698264279012704,48.76294393645353,43.60042324300243,31.53506623464347,-0.9999,0.136,0.073,0.791
2019-06-24,11725.799805,11754.0,11670.200195,11699.650391,11699.650391,277600.0,11735.683268333334,11725.709961,11808.483398333336,11791.030078,11670.116536333333,11655.319921799999,87.39476383817137,67.6259883835899,47.820284712609116,49.22709494534233,35.02497693568832,32.49753964244516,-0.9999,0.178,0.083,0.739
2019-06-25,11681.0,11814.400391,11651.0,11796.450195,11796.450195,300500.0,11744.799804666667,11726.5,11798.783528666667,11808.4701172,11675.433267999999,11657.2898436,75.12397307297157,66.93494274666817,39.37096173115275,34.074808277062196,27.426824705247295,31.712944884637732,-0.9996,0.111,0.057,0.832
2019-06-26,11768.150391,11871.849609,11757.549805,11847.549805,11847.549805,327900.0,11724.983398666669,11731.2400392,11813.41666666667,11822.340038999999,11692.916666666666,11683.7798828,43.58093106359894,69.32054521176097,58.93096275461571,43.771606848028355,56.79122995919729,48.81106755967206,-0.9998,0.139,0.088,0.772
2019-06-27,11860.849609,11911.150391,11821.049805,11841.549805,11841.549805,480200.0,11770.0,11772.679882800001,11865.800130333335,11835.8701172,11743.199869999999,11720.9798828,89.93906967765415,73.16682281228414,48.65786441841014,59.55676673685012,85.92831035910633,69.06390577511229,-0.9998,0.13,0.081,0.789
2019-06-28,11861.150391,11871.700195,11775.5,11788.849609,11788.849609,303900.0,11830.050130333335,11779.3900392,11884.900065,11844.6201172,11784.699869999999,11735.059961,53.6069577072777,80.62142913409147,22.73357193941522,61.29088566845311,32.73439637707956,72.12542789578522,-0.9999,0.141,0.077,0.782
2019-07-01,11839.900391,11884.650391,11830.799805,11865.599609,11865.599609,278400.0,11853.966797000001,11802.2101564,11889.166992333334,11870.7501954,11809.116536666666,11767.179883,12.18279322632152,77.75773284812173,20.109183411376875,35.365247452739894,29.518117796627845,71.7795077541889,-0.9998,0.121,0.07,0.809
2019-07-02,11890.299805,11917.450195,11814.700195,11910.299805,11910.299805,363200.0,11863.783529,11844.070117399999,11891.266926999999,11891.3601562,11807.0,11799.919922000001,25.30267366713363,46.07510871404668,23.581762808139178,21.70564440079957,28.442694329081604,31.662497547593954,-0.9999,0.138,0.076,0.786
2019-07-03,11932.150391,11945.200195,11887.049805,11916.75,11916.75,340500.0,11887.450195666666,11876.8701174,11915.766926999999,11906.0302734,11844.183268333332,11825.819922,46.19097130433171,35.73091208192241,30.309977485021058,28.838197880826392,37.9862387588505,40.16339969674436,-0.999,0.109,0.075,0.816
2019-07-04,11928.799805,11969.25,11923.650391,11946.75,11946.75,333600.0,11917.083333666667,11890.4601566,11943.966796666668,11917.6501952,11875.133463666665,11846.3400392,23.255637220599024,40.69208230837845,25.92191936880095,40.68774982107521,55.44398700806035,58.93866578880152,-0.9998,0.137,0.087,0.776
2019-07-05,11964.75,11981.75,11797.900391,11811.150391,11811.150391,530700.0,11941.900065333335,11911.1800784,11965.400065000002,11939.6601562,11869.533528999998,11850.8201174,19.859411933878736,47.79310861995034,18.5765594683726,39.36102921332374,64.67905819383905,52.73233865558033,-0.9998,0.139,0.08,0.781
2019-07-08,11770.400391,11771.900391,11523.299805,11558.599609,11558.599609,464000.0,11887.983398666669,11897.2800784,11907.633463666667,11917.1101562,11748.283528999998,11789.320117399999,103.4041918836577,75.6782688009615,117.71432692035931,84.81142985399984,204.73525019849208,157.38510911642533,-0.9998,0.144,0.092,0.765
2019-07-09,11531.599609,11582.549805,11461.0,11555.900391,11555.900391,442500.0,11755.583333333334,11825.5400392,11778.733398666669,11850.1300782,11594.066732,11718.580078399998,216.9550050225067,180.86536210442893,199.68779736875553,171.95259031179557,179.25243884508467,212.84353164257024,-0.9999,0.14,0.083,0.777
2019-07-10,11536.150391,11593.700195,11475.650391,11498.900391,11498.900391,337600.0,11612.716797000001,11746.3400392,11649.383463666667,11779.8300782,11486.65006533333,11636.300195599999,136.57695364448412,207.28393462296773,106.24914546630005,193.82871378443807,32.573932100566545,210.94570659296068,-0.9997,0.12,0.073,0.807
2019-07-11,11561.450195,11599.0,11519.5,11582.900391,11582.900391,317300.0,11543.066731666668,11672.8701172,11591.75,11705.780078200001,11485.383463666665,11555.4701174,16.08232561975014,190.89922693023107,8.396706194157288,172.9746217342235,30.44030268910224,138.20004315006256,-0.9999,0.145,0.07,0.785
2019-07-12,11601.150391,11639.549805,11538.599609,11552.5,11552.5,359400.0,11566.250325666666,11600.1501954,11610.75,11637.3400392,11511.25,11503.609961,32.76478202052261,99.09462318934722,25.081737577636364,78.24278834916086,32.275344875873856,33.39837231612908,-0.9994,0.114,0.087,0.799
2019-07-15,11614.75,11618.400391,11532.299805,11588.349609,11588.349609,368800.0,11592.450195333333,11569.0201172,11618.983398666669,11606.640039200001,11530.133138,11505.409961,27.694536587139034,37.62178135403602,20.281188216311715,22.51392742279202,9.732399527294872,34.932156695038344,-0.997,0.086,0.061,0.852
2019-07-16,11596.650391,11670.049805,11573.950195,11662.599609,11662.599609,480200.0,11604.183594,11582.030273599998,11642.666667000003,11624.140039200001,11548.283202999999,11528.0,9.423332842214053,32.320312798416666,25.965392618070293,31.371630205495993,22.450339451998914,35.54923352235957,-0.9999,0.14,0.078,0.782
2019-07-17,11670.75,11706.650391,11651.150391,11687.5,11687.5,464800.0,11627.383463666667,11608.9501954,11665.033529,11646.7300784,11585.800130333331,11563.1,38.63148090207276,39.75306829052238,44.33833436557245,42.622005498807326,60.30490173977637,53.198870422932664,-0.9999,0.15,0.081,0.769
2019-07-18,11675.599609,11677.150391,11582.400391,11596.900391,11596.900391,498300.0,11647.666666666666,11631.780078200001,11684.616862333336,11662.3601566,11602.500325666662,11575.680078200001,44.24788089921826,38.40931627204743,19.409066699587683,34.25010847752188,42.3435130329112,47.43609520255794,-0.9999,0.163,0.083,0.755
2019-07-19,11627.950195,11640.349609,11399.299805,11419.25,11419.25,446000.0,11658.099934666667,11637.140039,11674.716797000001,11662.5201174,11544.283528999998,11547.8201174,26.22279120104614,34.76329484675373,33.21731790653471,34.11855745461941,130.18007064768116,93.34731518821907,-0.9999,0.163,0.09,0.746
2019-07-22,11392.849609,11398.150391,11301.25,11346.200195,11346.200195,516000.0,11565.466471000002,11592.7599608,11571.883463666667,11618.470117399998,11427.650065333333,11501.6101564,151.37718602458074,116.36418082082865,151.57822994488396,125.39845825439893,142.70314830353547,145.54554719309465,-0.9999,0.144,0.078,0.778
2019-07-23,11372.25,11398.150391,11302.799805,11331.049805,11331.049805,458900.0,11464.349934666667,11547.879882600002,11478.883463666667,11564.090234599998,11334.449869999999,11447.3800784,142.05586879335098,152.23410473767416,139.833783711992,153.29183990973715,56.167036829110636,161.4945765890206,-0.9999,0.153,0.086,0.761
2019-07-24,11322.450195,11359.75,11229.799805,11271.299805,11271.299805,413200.0,11362.516601333335,11478.2199216,11385.350260666668,11494.7101564,11277.949869999999,11363.1099612,36.19493970349289,161.3690010892005,22.170476094275266,151.1266933404097,41.706378932502126,136.5957218234605,-0.9998,0.132,0.071,0.798
2019-07-25,11290.400391,11361.400391,11239.349609,11252.150391,11252.150391,553700.0,11328.366862,11401.180078,11373.100260666668,11431.5601564,11257.316406333332,11294.499804800002,41.24433094022876,133.0428179358764,21.709737918621595,118.22071689228454,39.67813446926579,67.68517055185728,-0.9998,0.137,0.084,0.779
2019-07-26,11247.450195,11307.599609,11210.049805,11284.299805,11284.299805,522700.0,11286.766926999999,11325.080078,11342.916666666666,11365.0101564,11226.399739666667,11256.649804800001,37.63178902914206,59.27416507282824,30.59659899198748,37.192811485481805,14.942890013662728,42.75154726685768,-0.9998,0.137,0.086,0.777
2019-07-29,11307.5,11310.950195,11152.400391,11189.200195,11189.200195,482900.0,11281.783528666667,11308.0101562,11326.650065000002,11347.5701172,11200.599934999998,11226.879883000001,30.938366271393406,45.588225562006826,30.141258683965106,38.19898671925324,44.23818102174473,54.217849507153105,-0.9997,0.132,0.089,0.779
2019-07-30,11213.700195,11267.450195,11072.650391,11085.400391,11085.400391,479100.0,11256.216796666668,11276.3001952,11295.333333000002,11321.430078,11145.033528999998,11180.8500002,47.510428677838064,44.86966780738091,24.20554989594881,39.62631680545338,68.99530950598682,69.25938909980304,-0.9997,0.112,0.063,0.826
2019-07-31,11034.049805,11145.299805,10999.400391,11118.0,11118.0,536700.0,11185.083333333334,11218.6201172,11241.233398333336,11278.540039,11074.817057666665,11134.7701174,138.9530347462074,109.51440594357375,85.88075015951542,81.60370603120514,76.5230085234322,98.86676793605157,-0.9995,0.133,0.101,0.766
2019-08-01,11060.200195,11076.75,10881.0,10980.0,10980.0,499900.0,11102.650065000002,11172.580077999999,11163.16666666667,11221.609960799999,10984.350260666664,11063.1001956,97.0569897231223,119.7076213447655,96.59741017847342,105.21985582443078,96.70753802079139,129.3039685936775,-0.9998,0.13,0.082,0.788
2019-08-02,10930.299805,11080.150391,10848.950195,10997.349609,10997.349609,547400.0,11008.183268333334,11109.15,11100.733398666669,11176.1201172,10909.783528666665,10990.8802736,68.7047023132506,150.24728011020366,38.6330699711755,107.88284522517789,79.24761202161562,127.53971397377224,-0.9999,0.142,0.083,0.775
2019-08-05,10895.799805,10895.799805,10782.599609,10862.599609,10862.599609,506600.0,10962.099935,11026.809961,11017.566732000001,11093.0900392,10837.516601333331,10916.9201172,86.69087760036413,125.07313242263166,105.46695714086528,134.61537009607204,50.1866967978359,117.26793872346711,-0.9996,0.12,0.074,0.806
2019-08-06,10815.400391,11018.549805,10813.799805,10948.25,10948.25,517900.0,10880.500000333333,10947.1500002,10998.166667,11043.3099612,10815.116536333333,10865.15,58.95788201410573,100.76042596898843,93.85035362866759,93.87450828093871,33.19488517569271,83.6484208543495,-0.9931,0.086,0.076,0.839
2019-08-07,10958.099609,10975.650391,10835.900391,10855.5,10855.5,548500.0,10889.766601666668,10931.959961,10963.33333366667,11009.380078400001,10810.766601666666,10832.45,71.5406622933646,89.4780492214773,62.295048371076305,76.92430969324883,26.77953663596997,36.993767680215726,-0.9998,0.126,0.068,0.806
2019-08-08,10899.200195,11058.049805,10842.950195,11032.450195,11032.450195,482500.0,10890.900065,10899.759961,11017.416667000003,11005.6400394,10830.883463666665,10824.840038999999,71.71077898781913,53.54607787210965,41.211392341544204,73.19408135131405,15.208993369967327,27.100504846048572,-0.9997,0.129,0.087,0.784
2019-08-09,11087.900391,11181.450195,11062.799805,11109.650391,11109.650391,538100.0,10981.733398333332,10931.2800782,11071.716797000001,11025.9000002,10913.883463666665,10867.609961,96.54459068932087,101.19940737160584,103.5783753247287,105.75275698286958,129.01349724478075,111.61873602204447,-0.9995,0.113,0.081,0.806
2019-08-13,11139.400391,11145.900391,10901.599609,10925.849609,10925.849609,624600.0,11042.166992333334,10980.0001954,11128.466797000001,11075.9201174,10935.783202999999,10891.409961000001,126.46221315032908,133.3718916443248,63.52056134369219,86.16634321980938,113.84134279116681,101.1574331779815,-0.9931,0.09,0.084,0.826
2019-08-14,11003.25,11078.150391,10935.599609,11029.400391,11029.400391,511500.0,11076.850260666668,11017.5701172,11135.166992333334,11087.8402346,10966.666340999998,10915.7699218,68.74453634810209,96.87905940946244,52.4796795186089,80.15879586896415,84.97194934576997,92.05114797458873,-0.9996,0.122,0.085,0.793
2019-08-16,11043.650391,11068.650391,10924.299805,11047.799805,11047.799805,470900.0,11062.100260666666,11034.680273599999,11097.567057666667,11106.440234599999,10920.499674333332,10933.449804599999,69.92517794375823,91.13432487816132,42.12654547777989,54.20705514749815,17.315621413989458,80.66036984145269,0.9979,0.091,0.108,0.802
2019-08-19,11094.799805,11146.900391,11037.849609,11053.900391,11053.900391,369500.0,11047.233398666669,11073.800195599999,11097.900391000001,11124.210351799999,10965.916340999998,10972.429687400001,45.87995375875152,52.03250319711838,42.70026347176497,48.65728250630526,62.55172001328231,72.69175427331756,-0.9999,0.148,0.078,0.774
2019-08-20,11063.900391,11076.299805,10985.299805,11017.0,11017.0,444700.0,11067.450195666666,11069.0001956,11097.283529000002,11103.1802738,10982.483073000001,10956.929687400003,25.758813502948442,51.5109604274554,43.139345500820696,39.61636185110139,56.82728201858989,54.62141596785188,-0.9998,0.123,0.075,0.802
2019-08-21,11018.150391,11034.200195,10906.650391,10918.700195,10918.700195,557900.0,11058.950195666666,11044.7501956,11085.800130333335,11080.8402346,10976.599934999998,10957.9398438,38.563732859774525,36.40988461994408,56.94756958155044,40.97462814244372,66.03086024433125,53.374816909051304,-0.9996,0.118,0.083,0.799
2019-08-22,10905.299805,10908.25,10718.299805,10741.349609,10741.349609,668200.0,10995.783529,11025.160156599999,11006.250000000002,11046.8601564,10870.083333666667,10914.479883000002,81.63175764829121,72.64298977828035,87.44194812036268,87.63932600997853,137.20463644372037,121.32590970374527,-0.9997,0.13,0.09,0.78
2019-08-23,10699.599609,10862.549805,10637.150391,10829.349609,10829.349609,667100.0,10874.349935,10956.3500002,10935.0,11005.640039200001,10754.033528999998,10857.0500002,161.51492506279135,160.53162392674787,88.89677143926366,118.02818186060217,138.2578633326812,172.62978055260325,-0.9999,0.154,0.084,0.762
2019-08-26,11000.299805,11070.299805,10756.549805,11057.849609,11057.849609,684100.0,10868.399739666667,10937.4500002,10947.033203333334,10990.319921999999,10704.000000333332,10800.790039399999,153.70869554090558,144.964474971497,109.17013452008884,98.4574466721724,60.970634949548284,142.1179433441531,-0.9997,0.124,0.082,0.793
2019-08-27,11106.549805,11141.75,11049.5,11105.349609,11105.349609,685600.0,10935.483073000001,10945.979883000002,11024.866536666668,11003.409961000001,10814.400065333333,10813.6300784,211.07586803457838,155.16124206938605,145.0390417306462,115.60412823306112,212.1745495487795,164.14817785598763,-0.9998,0.129,0.075,0.797
2019-08-28,11101.299805,11129.650391,10987.650391,11046.099609,11046.099609,550000.0,11069.383138333336,10962.609765800002,11113.900065333335,11022.5000002,10931.233398666664,10829.830078399998,59.88548098996366,168.6957135625023,38.2405172676657,129.05785285254194,154.40891151656086,178.95291825991603,-0.9998,0.125,0.078,0.797
